ip_address,city_network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,postal_code,latitude,longitude,accuracy_radius,continent_code,country_iso_code,subdivision_1_iso_code,subdivision_2_iso_code,metro_code,time_zone,is_in_european_union,asn_network,autonomous_system_number,is_tor_node
A:109.70.100.10,B:109.70.96.0/21,C:2761369,D:2782113,E:,F:0,G:1040,H:48.1933,I:16.3727,J:5,K:EU,L:AT,M:9,N:,O:,P:Europe/Vienna,Q:1,R:109.70.100.0/24,S:208323,T:1
A:94.230.208.147,B:94.230.208.0/20,C:2657896,D:2658434,E:,F:0,G:8004,H:47.3779,I:8.5236,J:20,K:EU,L:CH,M:ZH,N:,O:,P:Europe/Zurich,Q:0,R:94.230.208.0/20,S:29691,T:1
A:77.81.247.72,B:77.81.240.0/21,C:2759794,D:798549,E:,F:0,G:2031,H:52.3891,I:4.6563,J:20,K:EU,L:NL,M:NH,N:,O:,P:Europe/Amsterdam,Q:1,R:77.81.240.0/21,S:43927,T:1
A:2.58.56.220,B:2.58.56.0/24,C:2751738,D:2921044,E:,F:0,G:8224,H:52.5150,I:5.4847,J:20,K:EU,L:NL,M:FL,N:,O:,P:Europe/Amsterdam,Q:1,R:2.58.56.0/24,S:210558,T:1
A:185.100.87.174,B:185.100.87.0/24,C:683506,D:2629691,E:,F:0,G:052634,H:44.4291,I:26.1006,J:20,K:EU,L:RO,M:B,N:,O:,P:Europe/Bucharest,Q:1,R:185.100.84.0/22,S:200651,T:1
A:217.12.221.131,B:217.12.221.0/24,C:703448,D:6252001,E:,F:0,G:01016,H:50.4580,I:30.5303,J:20,K:EU,L:UA,M:30,N:,O:,P:Europe/Kyiv,Q:0,R:217.12.221.0/24,S:15626,T:1
A:192.42.116.209,B:192.42.116.0/22,C:2750405,D:2750405,E:,F:0,G:,H:52.3824,I:4.8995,J:100,K:EU,L:NL,M:,N:,O:,P:Europe/Amsterdam,Q:1,R:192.42.116.0/24,S:215125,T:1
A:94.230.208.148,B:94.230.208.0/20,C:2657896,D:2658434,E:,F:0,G:8004,H:47.3779,I:8.5236,J:20,K:EU,L:CH,M:ZH,N:,O:,P:Europe/Zurich,Q:0,R:94.230.208.0/20,S:29691,T:1
A:95.128.43.164,B:95.128.42.0/23,C:3017382,D:3017382,E:,F:0,G:,H:48.8582,I:2.3387,J:500,K:EU,L:FR,M:,N:,O:,P:Europe/Paris,Q:1,R:95.128.40.0/21,S:41653,T:1
A:171.25.193.20,B:171.25.193.0/24,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:171.25.193.0/24,S:198093,T:1
A:102.130.113.9,B:102.130.112.0/20,C:953987,D:953987,E:,F:0,G:,H:-29.0000,I:24.0000,J:500,K:AF,L:ZA,M:,N:,O:,P:Africa/Johannesburg,Q:0,R:102.130.112.0/20,S:328364,T:1
A:185.227.134.106,B:185.227.134.0/23,C:1880252,D:2921044,E:,F:0,G:53,H:1.3552,I:103.8859,J:20,K:AS,L:SG,M:,N:,O:,P:Asia/Singapore,Q:0,R:185.227.134.0/23,S:141995,T:1
A:71.19.144.106,B:71.19.144.0/20,C:5393015,D:6252001,E:,F:0,G:95052,H:37.3530,I:-121.9544,J:20,K:NA,L:US,M:CA,N:,O:807,P:America/Los_Angeles,Q:0,R:71.19.144.0/20,S:47066,T:1
A:91.208.75.178,B:91.208.75.0/24,C:798549,D:798549,E:,F:0,G:,H:45.9968,I:24.9970,J:200,K:EU,L:RO,M:,N:,O:,P:Europe/Bucharest,Q:1,R:91.208.75.0/24,S:6718,T:1
A:185.246.188.74,B:185.246.188.0/23,C:2750405,D:2629691,E:,F:0,G:,H:52.3824,I:4.8995,J:100,K:EU,L:NL,M:,N:,O:,P:Europe/Amsterdam,Q:1,R:185.246.188.0/22,S:200651,T:1
A:45.132.246.245,B:45.132.246.0/24,C:2861650,D:2921044,E:,F:0,G:90431,H:49.4423,I:11.0191,J:20,K:EU,L:DE,M:BY,N:,O:,P:Europe/Berlin,Q:1,R:45.132.244.0/22,S:197540,T:1
A:209.141.55.26,B:209.141.32.0/19,C:5506956,D:6252001,E:,F:0,G:89119,H:36.1020,I:-115.1447,J:20,K:NA,L:US,M:NV,N:,O:839,P:America/Los_Angeles,Q:0,R:209.141.32.0/19,S:53667,T:1
A:185.100.87.136,B:185.100.87.0/24,C:683506,D:2629691,E:,F:0,G:052634,H:44.4291,I:26.1006,J:20,K:EU,L:RO,M:B,N:,O:,P:Europe/Bucharest,Q:1,R:185.100.84.0/22,S:200651,T:1
A:192.42.116.185,B:192.42.116.0/22,C:2750405,D:2750405,E:,F:0,G:,H:52.3824,I:4.8995,J:100,K:EU,L:NL,M:,N:,O:,P:Europe/Amsterdam,Q:1,R:192.42.116.0/24,S:215125,T:1
A:5.45.104.176,B:5.45.96.0/20,C:2861650,D:2921044,E:,F:0,G:90431,H:49.4423,I:11.0191,J:20,K:EU,L:DE,M:BY,N:,O:,P:Europe/Berlin,Q:1,R:5.45.96.0/20,S:197540,T:1
A:192.42.116.193,B:192.42.116.0/22,C:2750405,D:2750405,E:,F:0,G:,H:52.3824,I:4.8995,J:100,K:EU,L:NL,M:,N:,O:,P:Europe/Amsterdam,Q:1,R:192.42.116.0/24,S:215125,T:1
A:91.208.75.153,B:91.208.75.0/24,C:798549,D:798549,E:,F:0,G:,H:45.9968,I:24.9970,J:200,K:EU,L:RO,M:,N:,O:,P:Europe/Bucharest,Q:1,R:91.208.75.0/24,S:6718,T:1
A:198.98.48.33,B:198.98.48.0/20,C:5139568,D:6252001,E:,F:0,G:10311,H:40.6063,I:-74.1774,J:20,K:NA,L:US,M:NY,N:,O:501,P:America/New_York,Q:0,R:198.98.48.0/20,S:53667,T:1
A:188.68.52.231,B:188.68.48.0/21,C:2861650,D:2921044,E:,F:0,G:90431,H:49.4423,I:11.0191,J:20,K:EU,L:DE,M:BY,N:,O:,P:Europe/Berlin,Q:1,R:188.68.32.0/19,S:197540,T:1
A:87.118.116.90,B:87.118.112.0/20,C:2921044,D:2921044,E:,F:0,G:,H:51.2993,I:9.4910,J:200,K:EU,L:DE,M:,N:,O:,P:Europe/Berlin,Q:1,R:87.118.64.0/18,S:31103,T:1
A:185.129.62.62,B:185.129.60.0/22,C:2623032,D:2623032,E:,F:0,G:,H:55.7123,I:12.0564,J:200,K:EU,L:DK,M:,N:,O:,P:Europe/Copenhagen,Q:1,R:185.129.62.0/23,S:57860,T:1
A:185.207.107.130,B:185.207.107.128/25,C:2861650,D:2921044,E:,F:0,G:90431,H:49.4423,I:11.0191,J:20,K:EU,L:DE,M:BY,N:,O:,P:Europe/Berlin,Q:1,R:185.207.104.0/22,S:197540,T:1
A:87.118.122.30,B:87.118.112.0/20,C:2921044,D:2921044,E:,F:0,G:,H:51.2993,I:9.4910,J:200,K:EU,L:DE,M:,N:,O:,P:Europe/Berlin,Q:1,R:87.118.64.0/18,S:31103,T:1
A:171.25.193.77,B:171.25.193.0/24,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:171.25.193.0/24,S:198093,T:1
A:81.16.33.42,B:81.16.32.0/20,C:2782113,D:2782113,E:,F:0,G:,H:48.2048,I:16.3801,J:200,K:EU,L:AT,M:,N:,O:,P:Europe/Vienna,Q:1,R:81.16.32.0/20,S:13022,T:1
A:51.81.222.62,B:51.81.192.0/18,C:5731371,D:6252001,E:,F:0,G:97129,H:45.5260,I:-122.9874,J:20,K:NA,L:US,M:OR,N:,O:820,P:America/Los_Angeles,Q:0,R:51.81.0.0/16,S:16276,T:1
A:185.241.208.139,B:185.241.208.0/24,C:756135,D:2750405,E:,F:0,G:00-002,H:52.2372,I:21.0123,J:20,K:EU,L:PL,M:14,N:,O:,P:Europe/Warsaw,Q:1,R:185.241.208.0/24,S:210558,T:1
A:5.255.97.221,B:5.255.96.0/22,C:2756559,D:2750405,E:,F:0,G:8253,H:52.5378,I:5.6966,J:20,K:EU,L:NL,M:FL,N:,O:,P:Europe/Amsterdam,Q:1,R:5.255.96.0/19,S:60404,T:1
A:173.255.198.243,B:173.255.192.0/21,C:4722625,D:6252001,E:,F:0,G:75081,H:32.9473,I:-96.7028,J:20,K:NA,L:US,M:TX,N:,O:623,P:America/Chicago,Q:0,R:173.255.192.0/18,S:63949,T:1
A:216.73.159.101,B:216.73.159.0/24,C:3868707,D:6252001,E:,F:0,G:0590000,H:-39.8119,I:-73.2493,J:20,K:SA,L:CL,M:LR,N:,O:,P:America/Santiago,Q:0,R:216.73.159.0/24,S:61138,T:1
A:194.15.115.212,B:194.15.114.0/23,C:2635167,D:2635167,E:,F:0,G:,H:51.4964,I:-0.1224,J:200,K:EU,L:GB,M:,N:,O:,P:Europe/London,Q:0,R:194.15.115.0/24,S:133210,T:1
A:80.67.172.162,B:80.67.168.0/21,C:3017382,D:3017382,E:,F:0,G:,H:48.8582,I:2.3387,J:500,K:EU,L:FR,M:,N:,O:,P:Europe/Paris,Q:1,R:80.67.168.0/21,S:20766,T:1
A:160.119.249.240,B:160.119.248.0/22,C:953987,D:953987,E:,F:0,G:,H:-29.0000,I:24.0000,J:500,K:AF,L:ZA,M:,N:,O:,P:Africa/Johannesburg,Q:0,R:160.119.248.0/23,S:329184,T:1
A:185.244.192.175,B:185.244.192.0/22,C:2861650,D:2921044,E:,F:0,G:90431,H:49.4423,I:11.0191,J:20,K:EU,L:DE,M:BY,N:,O:,P:Europe/Berlin,Q:1,R:185.244.192.0/22,S:197540,T:1
A:171.25.193.80,B:171.25.193.0/24,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:171.25.193.0/24,S:198093,T:1
A:124.198.131.253,B:124.198.131.0/24,C:5128581,D:2750405,E:,F:0,G:10118,H:40.7126,I:-74.0066,J:20,K:NA,L:US,M:NY,N:,O:501,P:America/New_York,Q:0,R:124.198.131.0/24,S:210558,T:1
A:185.34.33.2,B:185.34.32.0/22,C:3017382,D:3017382,E:,F:0,G:,H:48.8582,I:2.3387,J:500,K:EU,L:FR,M:,N:,O:,P:Europe/Paris,Q:1,R:185.34.32.0/22,S:28855,T:1
A:5.255.98.23,B:5.255.96.0/22,C:2756559,D:2750405,E:,F:0,G:8253,H:52.5378,I:5.6966,J:20,K:EU,L:NL,M:FL,N:,O:,P:Europe/Amsterdam,Q:1,R:5.255.96.0/19,S:60404,T:1
A:205.185.117.149,B:205.185.112.0/20,C:5506956,D:6252001,E:,F:0,G:89119,H:36.1020,I:-115.1447,J:20,K:NA,L:US,M:NV,N:,O:839,P:America/Los_Angeles,Q:0,R:205.185.112.0/20,S:53667,T:1
A:103.109.101.105,B:103.109.100.0/22,C:1819730,D:1819730,E:,F:0,G:,H:22.2578,I:114.1657,J:50,K:AS,L:HK,M:,N:,O:,P:Asia/Hong_Kong,Q:0,R:103.109.100.0/22,S:206264,T:1
A:89.147.110.154,B:89.147.108.0/22,C:3413829,D:2629691,E:,F:0,G:101,H:64.1336,I:-21.8934,J:20,K:EU,L:IS,M:1,N:RKV,O:,P:Atlantic/Reykjavik,Q:0,R:89.147.108.0/22,S:44925,T:1
A:72.14.179.10,B:72.14.176.0/22,C:4722625,D:6252001,E:,F:0,G:75081,H:32.9473,I:-96.7028,J:20,K:NA,L:US,M:TX,N:,O:623,P:America/Chicago,Q:0,R:72.14.176.0/20,S:63949,T:1
A:46.232.251.191,B:46.232.248.0/22,C:2861650,D:2921044,E:,F:0,G:90431,H:49.4423,I:11.0191,J:20,K:EU,L:DE,M:BY,N:,O:,P:Europe/Berlin,Q:1,R:46.232.248.0/22,S:197540,T:1
A:204.85.191.8,B:204.85.160.0/19,C:6252001,D:6252001,E:,F:0,G:,H:37.7510,I:-97.8220,J:1000,K:NA,L:US,M:,N:,O:,P:America/Chicago,Q:0,R:204.85.176.0/20,S:36850,T:1
A:185.56.171.94,B:185.56.168.0/22,C:3175395,D:3175395,E:,F:0,G:,H:43.1479,I:12.1097,J:500,K:EU,L:IT,M:,N:,O:,P:Europe/Rome,Q:1,R:185.56.168.0/22,S:3242,T:1
A:192.42.116.215,B:192.42.116.0/22,C:2750405,D:2750405,E:,F:0,G:,H:52.3824,I:4.8995,J:100,K:EU,L:NL,M:,N:,O:,P:Europe/Amsterdam,Q:1,R:192.42.116.0/24,S:215125,T:1
A:91.208.75.239,B:91.208.75.0/24,C:798549,D:798549,E:,F:0,G:,H:45.9968,I:24.9970,J:200,K:EU,L:RO,M:,N:,O:,P:Europe/Bucharest,Q:1,R:91.208.75.0/24,S:6718,T:1
A:193.105.134.150,B:193.105.134.128/25,C:2673730,D:2635167,E:,F:0,G:100 04,H:59.3287,I:18.0717,J:20,K:EU,L:SE,M:AB,N:,O:,P:Europe/Stockholm,Q:1,R:193.105.134.0/24,S:42237,T:1
A:204.85.191.7,B:204.85.160.0/19,C:6252001,D:6252001,E:,F:0,G:,H:37.7510,I:-97.8220,J:1000,K:NA,L:US,M:,N:,O:,P:America/Chicago,Q:0,R:204.85.176.0/20,S:36850,T:1
A:91.208.75.156,B:91.208.75.0/24,C:798549,D:798549,E:,F:0,G:,H:45.9968,I:24.9970,J:200,K:EU,L:RO,M:,N:,O:,P:Europe/Bucharest,Q:1,R:91.208.75.0/24,S:6718,T:1
A:205.185.116.34,B:205.185.112.0/20,C:5506956,D:6252001,E:,F:0,G:89119,H:36.1020,I:-115.1447,J:20,K:NA,L:US,M:NV,N:,O:839,P:America/Los_Angeles,Q:0,R:205.185.112.0/20,S:53667,T:1
A:185.154.110.142,B:185.154.108.0/22,C:2720679,D:2661886,E:,F:0,G:821 42,H:61.3484,I:16.4031,J:200,K:EU,L:SE,M:X,N:,O:,P:Europe/Stockholm,Q:1,R:185.154.108.0/22,S:49770,T:1
A:91.206.26.26,B:91.206.26.0/23,C:798544,D:798544,E:,F:0,G:,H:52.2394,I:21.0362,J:200,K:EU,L:PL,M:,N:,O:,P:Europe/Warsaw,Q:1,R:91.206.26.0/23,S:51290,T:1
A:162.216.18.62,B:162.216.16.0/22,C:5096387,D:6252001,E:,F:0,G:07927,H:40.8229,I:-74.4592,J:20,K:NA,L:US,M:NJ,N:,O:501,P:America/New_York,Q:0,R:162.216.16.0/22,S:63949,T:1
A:107.189.2.108,B:107.189.0.0/21,C:2960316,D:6252001,E:,F:0,G:L-1341,H:49.6113,I:6.1294,J:20,K:EU,L:LU,M:LU,N:,O:,P:Europe/Luxembourg,Q:1,R:107.189.0.0/21,S:53667,T:1
A:5.45.98.162,B:5.45.96.0/20,C:2861650,D:2921044,E:,F:0,G:90431,H:49.4423,I:11.0191,J:20,K:EU,L:DE,M:BY,N:,O:,P:Europe/Berlin,Q:1,R:5.45.96.0/20,S:197540,T:1
A:185.82.219.109,B:185.82.216.0/22,C:727011,D:6252001,E:,F:0,G:1000,H:42.6826,I:23.3223,J:20,K:EU,L:BG,M:22,N:,O:,P:Europe/Sofia,Q:1,R:185.82.216.0/22,S:59729,T:1
A:185.195.71.244,B:185.195.71.224/27,C:2658434,D:2658434,E:,F:0,G:,H:47.1449,I:8.1551,J:100,K:EU,L:CH,M:,N:,O:,P:Europe/Zurich,Q:0,R:185.195.71.0/24,S:56803,T:1
A:5.255.98.151,B:5.255.96.0/22,C:2756559,D:2750405,E:,F:0,G:8253,H:52.5378,I:5.6966,J:20,K:EU,L:NL,M:FL,N:,O:,P:Europe/Amsterdam,Q:1,R:5.255.96.0/19,S:60404,T:1
A:185.130.47.58,B:185.130.47.0/24,C:2759794,D:3582678,E:,F:0,G:1098,H:52.3520,I:4.9392,J:20,K:EU,L:NL,M:NH,N:,O:,P:Europe/Amsterdam,Q:1,R:185.130.44.0/22,S:210083,T:1
A:185.154.110.17,B:185.154.108.0/22,C:2720679,D:2661886,E:,F:0,G:821 42,H:61.3484,I:16.4031,J:200,K:EU,L:SE,M:X,N:,O:,P:Europe/Stockholm,Q:1,R:185.154.108.0/22,S:49770,T:1
A:109.169.33.163,B:109.169.32.0/23,C:2635167,D:2635167,E:,F:0,G:,H:51.4964,I:-0.1224,J:200,K:EU,L:GB,M:,N:,O:,P:Europe/London,Q:0,R:109.169.32.0/20,S:20860,T:1
A:5.2.67.226,B:5.2.67.128/25,C:2750405,D:2750405,E:,F:0,G:,H:52.3824,I:4.8995,J:100,K:EU,L:NL,M:,N:,O:,P:Europe/Amsterdam,Q:1,R:5.2.64.0/20,S:60404,T:1
A:83.97.20.77,B:83.97.20.0/24,C:683506,D:798549,E:,F:0,G:020331,H:44.4205,I:26.1690,J:20,K:EU,L:RO,M:B,N:,O:,P:Europe/Bucharest,Q:1,R:83.97.20.0/24,S:9009,T:1
A:198.58.107.53,B:198.58.104.0/22,C:4722625,D:6252001,E:,F:0,G:75081,H:32.9473,I:-96.7028,J:20,K:NA,L:US,M:TX,N:,O:623,P:America/Chicago,Q:0,R:198.58.96.0/19,S:63949,T:1
A:185.225.69.203,B:185.225.68.0/22,C:3054643,D:719819,E:,F:0,G:1011,H:47.5000,I:19.0412,J:20,K:EU,L:HU,M:BU,N:,O:,P:Europe/Budapest,Q:1,R:185.225.68.0/22,S:30836,T:1
A:185.170.114.25,B:185.170.114.0/23,C:2861650,D:2921044,E:,F:0,G:90431,H:49.4423,I:11.0191,J:20,K:EU,L:DE,M:BY,N:,O:,P:Europe/Berlin,Q:1,R:185.170.112.0/22,S:197540,T:1
A:205.185.123.93,B:205.185.112.0/20,C:5506956,D:6252001,E:,F:0,G:89119,H:36.1020,I:-115.1447,J:20,K:NA,L:US,M:NV,N:,O:839,P:America/Los_Angeles,Q:0,R:205.185.112.0/20,S:53667,T:1
A:205.185.121.170,B:205.185.112.0/20,C:5506956,D:6252001,E:,F:0,G:89119,H:36.1020,I:-115.1447,J:20,K:NA,L:US,M:NV,N:,O:839,P:America/Los_Angeles,Q:0,R:205.185.112.0/20,S:53667,T:1
A:104.244.78.162,B:104.244.78.0/23,C:2658434,D:6252001,E:,F:0,G:,H:47.1449,I:8.1551,J:100,K:EU,L:CH,M:,N:,O:,P:Europe/Zurich,Q:0,R:104.244.72.0/21,S:53667,T:1
A:5.255.100.26,B:5.255.100.0/23,C:2756559,D:2750405,E:,F:0,G:8253,H:52.5378,I:5.6966,J:20,K:EU,L:NL,M:FL,N:,O:,P:Europe/Amsterdam,Q:1,R:5.255.96.0/19,S:60404,T:1
A:178.218.144.51,B:178.218.144.0/24,C:3173435,D:6252001,E:,F:0,G:20121,H:45.4722,I:9.1922,J:20,K:EU,L:IT,M:25,N:MI,O:,P:Europe/Rome,Q:1,R:178.218.144.0/24,S:212508,T:1
A:45.66.35.21,B:45.66.34.0/23,C:2759794,D:2750405,E:,F:0,G:1069,H:52.3591,I:4.7930,J:20,K:EU,L:NL,M:NH,N:,O:,P:Europe/Amsterdam,Q:1,R:45.66.35.0/24,S:61125,T:1
A:45.66.35.20,B:45.66.34.0/23,C:2759794,D:2750405,E:,F:0,G:1069,H:52.3591,I:4.7930,J:20,K:EU,L:NL,M:NH,N:,O:,P:Europe/Amsterdam,Q:1,R:45.66.35.0/24,S:61125,T:1
A:198.96.155.3,B:198.96.144.0/20,C:6251999,D:6251999,E:,F:0,G:,H:43.6319,I:-79.3716,J:1000,K:NA,L:CA,M:,N:,O:,P:America/Toronto,Q:0,R:198.96.155.0/24,S:12093,T:1
A:185.129.62.63,B:185.129.60.0/22,C:2623032,D:2623032,E:,F:0,G:,H:55.7123,I:12.0564,J:200,K:EU,L:DK,M:,N:,O:,P:Europe/Copenhagen,Q:1,R:185.129.62.0/23,S:57860,T:1
A:205.185.124.176,B:205.185.112.0/20,C:5506956,D:6252001,E:,F:0,G:89119,H:36.1020,I:-115.1447,J:20,K:NA,L:US,M:NV,N:,O:839,P:America/Los_Angeles,Q:0,R:205.185.112.0/20,S:53667,T:1
A:5.255.117.56,B:5.255.112.0/21,C:2756559,D:2750405,E:,F:0,G:8253,H:52.5378,I:5.6966,J:20,K:EU,L:NL,M:FL,N:,O:,P:Europe/Amsterdam,Q:1,R:5.255.96.0/19,S:60404,T:1
A:179.43.159.78,B:179.43.128.0/18,C:2658927,D:3703430,E:,F:0,G:8153,H:47.4505,I:8.5255,J:20,K:EU,L:CH,M:ZH,N:,O:,P:Europe/Zurich,Q:0,R:179.43.128.0/18,S:51852,T:1
A:81.17.28.95,B:81.17.16.0/20,C:2657896,D:3703430,E:,F:0,G:8005,H:47.3934,I:8.5163,J:20,K:EU,L:CH,M:ZH,N:,O:,P:Europe/Zurich,Q:0,R:81.17.16.0/20,S:51852,T:1
A:89.147.110.118,B:89.147.108.0/22,C:3413829,D:2629691,E:,F:0,G:101,H:64.1336,I:-21.8934,J:20,K:EU,L:IS,M:1,N:RKV,O:,P:Atlantic/Reykjavik,Q:0,R:89.147.108.0/22,S:44925,T:1
A:93.95.228.125,B:93.95.228.0/24,C:3413829,D:2629691,E:,F:0,G:107,H:64.1336,I:-21.8934,J:20,K:EU,L:IS,M:1,N:RKV,O:,P:Atlantic/Reykjavik,Q:0,R:93.95.224.0/21,S:44925,T:1
A:104.192.3.74,B:104.192.3.0/25,C:6252001,D:6252001,E:,F:0,G:,H:37.7510,I:-97.8220,J:1000,K:NA,L:US,M:,N:,O:,P:America/Chicago,Q:0,R:104.192.0.0/22,S:27176,T:1
A:91.92.109.43,B:91.92.109.0/24,C:732800,D:732800,E:,F:0,G:,H:42.6960,I:23.3320,J:200,K:EU,L:BG,M:,N:,O:,P:Europe/Sofia,Q:1,R:91.92.109.0/24,S:34224,T:1
A:185.246.189.99,B:185.246.188.0/23,C:2750405,D:2629691,E:,F:0,G:,H:52.3824,I:4.8995,J:100,K:EU,L:NL,M:,N:,O:,P:Europe/Amsterdam,Q:1,R:185.246.188.0/22,S:200651,T:1
A:204.137.14.106,B:204.137.14.0/24,C:2756285,D:6252001,E:,F:0,G:6471,H:50.8897,I:6.0563,J:20,K:EU,L:NL,M:LI,N:,O:,P:Europe/Amsterdam,Q:1,R:204.137.14.0/24,S:399820,T:1
A:204.137.14.104,B:204.137.14.0/24,C:2756285,D:6252001,E:,F:0,G:6471,H:50.8897,I:6.0563,J:20,K:EU,L:NL,M:LI,N:,O:,P:Europe/Amsterdam,Q:1,R:204.137.14.0/24,S:399820,T:1
A:204.137.14.105,B:204.137.14.0/24,C:2756285,D:6252001,E:,F:0,G:6471,H:50.8897,I:6.0563,J:20,K:EU,L:NL,M:LI,N:,O:,P:Europe/Amsterdam,Q:1,R:204.137.14.0/24,S:399820,T:1
A:204.137.14.92,B:204.137.14.0/24,C:2756285,D:6252001,E:,F:0,G:6471,H:50.8897,I:6.0563,J:20,K:EU,L:NL,M:LI,N:,O:,P:Europe/Amsterdam,Q:1,R:204.137.14.0/24,S:399820,T:1
A:185.220.101.35,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.44,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.49,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.34,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.63,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.55,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.46,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.32,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.33,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.43,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.51,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.36,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.52,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.38,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.50,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.53,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.61,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.57,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.37,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
A:185.220.101.42,B:185.220.101.0/25,C:2945358,D:2921044,E:,F:0,G:14621,H:52.6171,I:13.1207,J:20,K:EU,L:DE,M:BB,N:,O:,P:Europe/Berlin,Q:1,R:185.220.101.0/24,S:60729,T:1
